Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Cluster 12,Cluster 13,Cluster 14,Cluster 15,Cluster 16,Cluster 17,Cluster 18,Cluster 19
0.47149603334213486,0.4932527536470269,0.3821075178032392,0.4480436314825192,0.7983702576651124,0.47182761354259206,0.44140721102529107,0.47603177236606664,0.6219750099682734,0.9155051206347913,0.525069856731917,0.39262592556113335,0.8816068259957555,0.48825396091742024,0.6174048590079936,0.4003943529886607,0.37969463713738233,0.7878066730670169,0.41966910799007323,0.5695161174570055
0.5372892062792333,0.5332707192400737,0.3859302507310225,0.5356561843328952,0.816113359336681,0.5396487480233295,0.5346549894627822,0.5300176285526004,0.6550561138186047,0.925163125125064,0.5468964590760177,0.536833839269187,0.9704147664033355,0.5443887391452203,0.6697956537797127,0.5391538799645536,0.4004042030696052,0.8490730207485817,0.31046684476824304,0.608661915732088
0.9861330423208663,0.9229076435656052,0.8862254335850891,0.9749220113379765,0.35121432588488855,0.895994201405331,0.9834634755211032,0.982890623228536,0.8539337539943322,0.238497855834159,0.6874998308491318,0.8959296372216679,0.9335956566497121,0.8605611031397986,0.9851642495511886,0.7435584079783196,0.8945410917235729,0.9820742904713982,0.9841869382864916,1.018121713847199
0.4406047855318953,0.3134101629821564,0.29920225732871475,0.4384122744093789,0.6773198667933168,0.40683135899464823,0.3772334670155945,0.43036026673415456,0.40264041367024517,0.7860598390968897,0.4326470252380941,0.407863270370588,0.8460365540359834,0.4312590115103715,0.4306405330242983,0.3355048369059511,0.4221480092765277,0.7695180137469204,0.2970411226167052,0.5377432236755294
0.7993711472788518,0.7062734649026673,0.7872438384273311,0.7940050449696067,0.7405808114296336,0.6879053349814526,0.7992004710735927,0.6444580105669105,0.7887244072375218,0.8414444218014588,0.5053507181886797,0.6599319372666556,0.8675047577716796,0.7908636276136857,0.7952738917639398,0.7516663215679629,0.7989749121332572,0.48794647522337614,0.7892360070472099,0.8309817528320603
0.4668067600076603,0.4601042823170501,0.3111625117295733,0.48002993122191734,0.706464969231204,0.481184582472721,0.46902795452595003,0.4667946749069235,0.6124445657279134,0.810880811833006,0.5330222735307679,0.39823876849870415,0.7984721844716579,0.349969591621447,0.6173506143675677,0.48242064678715973,0.4904493236978685,0.7851533182693041,0.47645190372922297,0.5525634223460737
0.3421476962906541,0.4925299164463629,0.3537837832759068,0.4600529646500927,0.8042579627321084,0.4756325841829898,0.33343484254095557,0.48780850293382866,0.3963592779055783,0.9176828373769023,0.4687165561606299,0.4377500632397419,0.9321442520660657,0.4728262995274984,0.18555864638085856,0.4428236314629563,0.44319078197358935,0.8005964999455827,0.3537108378615039,0.5704144636388001
0.41232139775360793,0.448522686324275,0.4172564910636805,0.4004114629630082,0.8021362116179205,0.3353525634453005,0.32548050641095,0.4427956092796047,0.5856647601027276,0.9192619523969493,0.5359966365287916,0.3558139815124193,0.8339996876718189,0.4512088435386165,0.5769232121226685,0.3683370098788755,0.3332457633648794,0.7940394900635663,0.31542617416411867,0.5183613825630032
0.48520368767346156,0.45952364314624605,0.40935041137977,0.5094333808914788,0.8021243574277079,0.4915096827336038,0.5062571614756817,0.4526894238330254,0.38121069874271946,0.8893286003037698,0.4694964094915272,0.46223270281692996,0.9149458136806732,0.46887251639009503,0.5126434400491149,0.504329244745217,0.5087050797889947,0.8033846877369788,0.5035620167623334,0.5880101477010836
0.20500334860322042,0.289811409256374,0.35992730794461647,0.1283792549976437,0.8052700668993118,0.490398119183275,0.33600701861516413,0.2795392223792831,0.6341562239346535,0.9167654723465563,0.532893523604201,0.30749063610609445,0.931616721568479,0.2815932057399792,0.6486578904127496,0.37040162528488346,0.3823665517190342,0.8025849161486346,0.2450784353170143,0.47703379685544123
0.4182866383921795,0.3217694400971103,0.35030965350321014,0.4175863901306334,0.7923085190225896,0.48727333433114917,0.3302668406503975,0.40290876508916756,0.4175860189169044,0.9172551217441678,0.46178182223286895,0.4009945570350472,0.8478766530986043,0.41158642469114537,0.4441131061917257,0.3652496783249458,0.30312970673692985,0.790357149809499,0.285181062430889,0.5116666517884572
0.9164427967026889,0.9321320622641286,0.9151141436794181,0.9158791230246187,0.9128367607471037,0.9132875121445143,0.9058089753693098,0.8687468622789168,0.8015734870937892,0.8566514095650015,0.9287277959900072,0.8203376165899456,0.37406472699170423,0.905680739952787,0.9282146803970694,0.9325324177274467,0.7556385813816345,0.912842616772857,0.9175453903433587,0.872194724269963
0.4182866383921795,0.3217694400971103,0.35671617661586597,0.4175863901306334,0.7923085190225896,0.4942445237528938,0.3325166891340156,0.40290876508916756,0.4175860189169044,0.9172551217441678,0.46178182223286895,0.4009945570350472,0.8478766530986043,0.41158642469114537,0.4441131061917257,0.3652496783249458,0.33076878324353254,0.790357149809499,0.285181062430889,0.5116666517884572
0.23786235419568186,0.2865315093791921,0.3600398836246107,0.3258328712287943,0.7072258092816754,0.5022653324763423,0.3369368474981869,0.2944904978222326,0.6259438631196308,0.8164279431498942,0.5300187291871891,0.3069941343939334,0.9309059173546285,0.2417895009975385,0.6395404896928478,0.3149992039275416,0.3759020524826388,0.7557416873131064,0.32670967832808867,0.472758052943143
0.9861330423208663,0.9229076435656052,0.8862254335850891,0.9749220113379765,0.3428470626255275,0.895994201405331,0.9834634755211032,0.982890623228536,0.8539337539943322,0.39519810515649206,0.6874998308491318,0.8959296372216679,0.9313408591662968,0.8605611031397986,0.9851642495511886,0.7435584079783196,0.8945410917235729,0.9820742904713982,0.9841869382864916,1.018121713847199
0.3458149293973652,0.3455072018803218,0.3156577316145547,0.3364394247694173,0.7392320489582511,0.4779316781173239,0.3351935511559384,0.33805744386026265,0.5869519366799227,0.852927037715369,0.5354819438662036,0.28553707677019835,0.857377052283736,0.3173915778291347,0.5802146257121142,0.3445533507766016,0.34408527978181264,0.7888956500404303,0.3284305843355508,0.47786196878417064
0.35655992131999464,0.2648291182667404,0.3408030502954333,0.41590399947864565,0.7034962967285727,0.4025313035574221,0.38183921297110146,0.3763432308424357,0.6399374145718801,0.8153319142418309,0.5338107639709364,0.37446490147049066,0.9290392016290251,0.37638152229186983,0.6520024984699778,0.38631664573945557,0.41485514802419476,0.6793898695753848,0.4222739235625254,0.39661923883907785
0.7993711472788518,0.7062734649026673,0.7872438384273311,0.7940050449696067,0.7196791371525805,0.6879053349814526,0.7992004710735927,0.6444580105669105,0.7887244072375218,0.8278285146957172,0.541460469902123,0.6599319372666556,0.921650708358733,0.7908636276136857,0.7952738917639398,0.7516663215679629,0.7989749121332572,0.36740884469487456,0.7892360070472099,0.8309817528320603
0.2909583710417806,0.27786624428955786,0.3614295138690079,0.2795879921694102,0.7289120825672436,0.4980179939591292,0.28195730050706413,0.2939071154274125,0.50955800970597,0.8479234024149293,0.4064377518655186,0.28092267269270216,0.7261360193992576,0.3055668344722808,0.5317577228702788,0.2772377268692738,0.3452477954719816,0.7155929748975095,0.2896622936009406,0.3811215347518069
0.4095653590902563,0.3941845446940223,0.4011722071076149,0.41065908353480834,0.6686896398864638,0.5295460717946638,0.397902094899992,0.40342916661247796,0.6540500595192684,0.7750764756485393,0.5486247355142059,0.3748352107490734,0.9346278058785118,0.41115168514956735,0.6653257399175916,0.39132554288495774,0.4311334333871761,0.8321047538628972,0.3984080320623561,0.4802433444536213
0.47088836177555893,0.4647174145451146,0.4115162817239873,0.5470675831929425,0.7031836835146531,0.4976608604242253,0.498034934801015,0.4899990075220159,0.5657226450707731,0.8245923918559189,0.5376829739039571,0.3118763636763886,0.9307546905354516,0.41662624701053724,0.5596763134224803,0.4746709163933561,0.533956672279544,0.7491748816907935,0.5409768661467746,0.6165927667192671
0.3782096027377997,0.36279007752179515,0.36770193447068655,0.3789870961139499,0.6786376838107833,0.5007689033017594,0.3764757616354145,0.37991842223804206,0.6412855728102763,0.7812212423982142,0.5325065397811002,0.3062572770206229,0.9320865341896282,0.28422560581932266,0.6516576422760842,0.3857053045901124,0.3814910069428884,0.797607908665613,0.38169522752532614,0.4761863367983162
0.9861330423208663,0.9229076435656052,0.8862254335850891,0.9749220113379765,0.42493696758971455,0.895994201405331,0.9834634755211032,0.982890623228536,0.8539337539943322,0.4517642476420814,0.6874998308491318,0.8959296372216679,0.9160679908519695,0.8605611031397986,0.9851642495511886,0.7435584079783196,0.8945410917235729,0.9820742904713982,0.9841869382864916,1.018121713847199
0.34712375499257736,0.33303056740141346,0.33912440325564247,0.3428283377467265,0.8025099701788905,0.4738836821770195,0.33373328623421056,0.3234593173247944,0.5938550655569591,0.9167568694824384,0.5412137144533483,0.2412868733584104,0.9243646764789111,0.2732107210943333,0.590413244664683,0.37143372240685696,0.3562813481380586,0.7907069822903051,0.33465017595979757,0.4983293047262131
0.3081236839589753,0.2938693407624627,0.35270697919892924,0.29441514765921534,0.7528376754843051,0.49475703329962245,0.33561095307371186,0.2901319519171827,0.4653028399471496,0.8718875570782031,0.472012955013536,0.3031404636435249,0.9071461394435257,0.26586952388772983,0.48999823221257743,0.31199753344371933,0.3589218080861756,0.7593805533112132,0.27601187570706864,0.4673376377096144
0.36535772058186455,0.3524537043697871,0.33826250516629736,0.3555767926714861,0.601226374804183,0.42611473319632215,0.35974962513645786,0.35696788352525627,0.5945081513952858,0.7099359790434101,0.5370467770643165,0.3325856120306158,0.9306228696273003,0.3430935659068331,0.5917003004034804,0.3673951284779115,0.35661058282218583,0.7316618220492951,0.35185488950115673,0.4714536714663207
0.9164427967026889,0.9321320622641286,0.9151141436794181,0.9158791230246187,0.9128367607471037,0.9132875121445143,0.9058089753693098,0.8687468622789168,0.8015734870937892,0.8566514095650015,0.9287277959900072,0.8203376165899456,0.3209536641572708,0.905680739952787,0.9282146803970694,0.9325324177274467,0.7556385813816345,0.912842616772857,0.9175453903433587,0.872194724269963
0.4516438695414749,0.4661750550848965,0.4450292768404782,0.5529368234869112,0.7975553635612236,0.4459734704100255,0.4830746678298569,0.48534944603864383,0.4942042704586272,0.918104042459384,0.466946326319105,0.4718044005760178,0.8357510893084115,0.47171004156809376,0.5227843272459775,0.4644305971172827,0.5322096715912165,0.79529947911844,0.45544025782491854,0.6313783417780113
0.25116605264585096,0.2665031463174395,0.3125432550743523,0.2514241105587084,0.8066360258643093,0.47699627721841575,0.32592697848425856,0.29882311058993993,0.5930695183957383,0.9218908673015493,0.5425160014764745,0.23925295804036498,0.9318802053899946,0.26048941699602773,0.5798978907511478,0.3812273794795827,0.3677734910614659,0.805262698576986,0.2604554831450741,0.442349885660079
0.8943977061284671,0.8336977638903265,0.7956898335749092,0.8828789113340502,0.354163051501464,0.8094807679969289,0.892387065239258,0.8905706799701245,0.7681259160901591,0.24053497547664557,0.6054093741537043,0.8057548638314248,0.8229082194774778,0.7691161361305223,0.8934679153495299,0.6563000277370467,0.8028362145401974,0.8907732141241435,0.8925850456328619,0.9291499295863919
0.3170575898434717,0.3223103247523422,0.32235492350224815,0.3172560097061282,0.8090047561181807,0.3487773667729888,0.345101137587406,0.296031056478588,0.6516729001116234,0.9184913608459966,0.5482026231213328,0.31621720682363685,0.94149584277491,0.3054562751926722,0.6607226194500564,0.3791147976023501,0.39833070662343106,0.8106396044380505,0.31056179005261736,0.4988644908579204
0.34791580667973293,0.3439150749256872,0.3490579045018836,0.4002880154374973,0.8047841857844958,0.49927151329387465,0.3530822116674212,0.3417418090832526,0.505724825027823,0.9184804615709214,0.46781106235875336,0.34850950895194205,0.9076529279630701,0.3636162024992259,0.5240083835191766,0.37248173031195986,0.39998794487023037,0.8034914226676217,0.40304012736347855,0.48912530882642197
0.382664126094539,0.3807355782075835,0.393372422155282,0.3739300449795678,0.7697211747145373,0.5606284975448822,0.4086496340498439,0.3924891007074573,0.6808590543196957,0.8781412729658239,0.5796632031714157,0.41575814409759687,0.9570175677759397,0.37873260287035676,0.6968966516838523,0.4281942835961008,0.41785748798174305,0.8191034686329155,0.3577660073204071,0.44393556696175984
0.3779909248874327,0.37621535126100514,0.3481306970272032,0.3757513938692195,0.7059170251144938,0.49024899193311283,0.3747995810292811,0.37488779295618974,0.6421191499932111,0.8153243895963355,0.5405542206796333,0.37038103249784404,0.8061394783812336,0.373200786440624,0.6534370166050554,0.3748055805021689,0.32462868278884743,0.7874634301454071,0.2494289840933073,0.47607009177794113
0.37715483456786036,0.38394765253428964,0.3210839725075683,0.3806223564915601,0.8018153639176189,0.32733049764223415,0.376359975645981,0.320812959237047,0.6331973251224788,0.9205038834865401,0.5396472119948497,0.3807110959678599,0.8527787548064055,0.3678687469517178,0.6539274668359916,0.37495937633471316,0.3454189500948373,0.806611676053221,0.371632067770237,0.46702746853781807
0.3275115885629448,0.3737513019991401,0.28020673872093604,0.33922159902917315,0.7218441460075434,0.3611486932361019,0.34347542839583545,0.3390810609877336,0.4525455825213338,0.8273542815524282,0.458662365164607,0.3727867138589342,0.7855125535264934,0.38936736576983877,0.4849201345195241,0.365199038175667,0.358161637171402,0.7886554702676686,0.3582220382957217,0.4730249517837
0.49962273024517917,0.33506080314760694,0.47414057872700743,0.4947540202875737,0.6556001842875903,0.49768917366565624,0.4537869808219554,0.4916743772663064,0.5813400838477019,0.7665765058677005,0.5347462653916838,0.49285281106423484,0.9174176376398903,0.5187610028365912,0.5647404838103343,0.4889383670470905,0.4955624000104182,0.7879770954475045,0.5051950286756008,0.3732742513431367
0.5393181954439091,0.5435075302798175,0.4300101311112176,0.5406977412304769,0.702952501681215,0.37704181620356897,0.5091124810965929,0.5045365783207367,0.6037716059218377,0.8079689685810126,0.5316463588659813,0.546959876253427,0.9243309286279112,0.5077141132061981,0.6153118392796749,0.5218794230215787,0.4163566648937531,0.7959231447388332,0.49000943019482135,0.6084393210197128
0.3870704160053066,0.44234202898587877,0.31614531654258504,0.36036495611437164,0.7822933303636815,0.4383239004294482,0.3300382371807337,0.4385315960677417,0.5840684412935594,0.8800589481071858,0.5421155568833338,0.2657893104523075,0.9157017065827947,0.4089969031299466,0.5649999689028327,0.3571575731734813,0.35677215197144824,0.8033078507387402,0.35545738033966173,0.5003169661056693
0.4041224068727367,0.37508991380554313,0.29847220705013905,0.38959226562995586,0.7985047590890105,0.45123626796778915,0.36715609487371936,0.3550450076002906,0.4061540087206505,0.9181916456941297,0.46995676238741096,0.3406263991530635,0.8562127208832816,0.3535282900550374,0.44297424669643376,0.3725605802223438,0.35176773316967447,0.8035037699025075,0.3707754226219079,0.4958388260631691
0.7993711472788518,0.7062734649026673,0.7872438384273311,0.7940050449696067,0.6832737526014098,0.6879053349814526,0.7992004710735927,0.6444580105669105,0.7887244072375218,0.7840005686309398,0.5376247965928846,0.6599319372666556,0.7652865805316422,0.7908636276136857,0.7952738917639398,0.7516663215679629,0.7989749121332572,0.3531165325677719,0.7892360070472099,0.8309817528320603
0.9861330423208663,0.9229076435656052,0.8862254335850891,0.9749220113379765,0.3532613132001303,0.895994201405331,0.9834634755211032,0.982890623228536,0.8539337539943322,0.25629017552539163,0.6874998308491318,0.8959296372216679,0.9445647025657357,0.8605611031397986,0.9851642495511886,0.7435584079783196,0.8945410917235729,0.9820742904713982,0.9841869382864916,1.018121713847199
0.5140932525406404,0.5299104211166242,0.3886511780720541,0.529567787286152,0.7989209646457703,0.3409823829574432,0.5028905894955225,0.46337511985286634,0.5182561846956061,0.9179831915387315,0.526543946689703,0.5300049676568472,0.9127853438872511,0.5185659514794759,0.5291110393434475,0.5254373521592853,0.3867056080871181,0.7949649581543652,0.5151501795078531,0.6007857417706172
0.4678749807346639,0.4633562147306448,0.4364778897925205,0.4664405465956994,0.6565705250068348,0.4397817458633546,0.46557702630614556,0.46567020291047423,0.5600269659641577,0.7447070666912795,0.5420760573925915,0.4390094791809765,0.9141791485514533,0.4545188387214721,0.5505889276810206,0.4723667259639794,0.4520853600044356,0.6672471962868314,0.4661631757978909,0.5225219796190339
0.21356457880200602,0.3139252459245102,0.37812556872646236,0.18621268311254283,0.7031836835146531,0.5123722444547154,0.34843380675862207,0.2974363740530192,0.6477615797021488,0.8245923918559189,0.5416275826719026,0.3198862812746419,0.9307546905354516,0.29714664081488196,0.6583364325941611,0.289937235064249,0.3927503231641212,0.7491748816907935,0.2540083074259185,0.5093591331100603
0.39281136131387684,0.47162885324088066,0.3788534671759384,0.4759647062546201,0.8070441542422168,0.3889906123923243,0.4385892175545354,0.4656545503942217,0.4642161165885446,0.9188210795802707,0.47049282009826715,0.39488960497082376,0.9342282737793707,0.3877473468719838,0.48701673615921603,0.47502885436660974,0.465065463922168,0.7974271836397253,0.3938190221138085,0.5647316474852994
0.3595604699916544,0.36739942473719706,0.3175341960460594,0.35837358832280813,0.673535577966145,0.3603581244028556,0.3566214170019441,0.36570691333717065,0.5118343862276934,0.7608909718883036,0.45926866171384,0.32930778184770576,0.6546413405832769,0.34356747952548927,0.5292129717410621,0.3655049064675714,0.35818326899434816,0.793680181434613,0.3564120039572736,0.4465450014638396
0.4910286765504903,0.48971902399633777,0.4823383947692582,0.4920605029834093,0.7303535411215394,0.36022148127148573,0.3534782329620821,0.4820472241448213,0.6406716011278597,0.8343290111207494,0.5378643133637186,0.475215278989156,0.9226032647587132,0.488776536645237,0.6418187621685473,0.3626337923934726,0.3826386403861195,0.7849016410172464,0.4133418751451619,0.5482681369458571
0.30209439174079555,0.30443745754042456,0.3010210799730408,0.2989222929371224,0.5547433236058852,0.4744662068871099,0.3092185944891269,0.29951098057655284,0.5392131391388064,0.6505030315529238,0.46491602495896933,0.30915449433043835,0.8415030995075589,0.2814980015529476,0.5557266600941514,0.3138812814322404,0.3667984981521561,0.8038605979744279,0.2999328313679684,0.48409382382056493
0.4506986536442162,0.37010850891430835,0.4369494364697692,0.45817482337131626,0.7841550524403523,0.5183541481789355,0.436030899926829,0.43979839042013386,0.493046710171114,0.8963594208403524,0.4845619067986982,0.4033267720610111,0.706800511631906,0.47771531164119785,0.5217903938935666,0.45909463582050763,0.45645610065190256,0.8042740843285333,0.47069034785437075,0.4849358507574906
0.46925544905842603,0.4704903450345626,0.38034558226564685,0.4117287943338058,0.745302460247997,0.5007057491793439,0.4157455944810842,0.46189076387594863,0.5947820159977684,0.8494749145299378,0.528655773383917,0.33053330128423136,0.8533153428301501,0.47620596136705434,0.5849202722721366,0.3614789188094836,0.3143086921380742,0.6817191830247084,0.3738720237452569,0.5464990453367984
0.35400975019710784,0.30405323261298095,0.36054312515339826,0.3758591624644036,0.8026892773395351,0.48666144097087405,0.31742683058829757,0.30123979430910436,0.589182562637663,0.9207002597939905,0.5484316834230788,0.3194244108458124,0.8641655752707638,0.34814103273972935,0.5801798882468071,0.374910619011859,0.3385078328716682,0.8060753142883501,0.32614582976402595,0.4704594523321635
0.3966293431616441,0.3933348252976896,0.3835554252523977,0.39415395453790564,0.7002810719139665,0.4991635894247327,0.3397166244947349,0.3846018159799989,0.4014681321381175,0.8048865438686885,0.4656198053743715,0.38184065311045856,0.9322718966548518,0.393285756830281,0.42243367088222206,0.3356611508945074,0.3838448866548004,0.8011703862699614,0.24320428545900943,0.4716256723338653
0.9164427967026889,0.9321320622641286,0.9151141436794181,0.9158791230246187,0.9128367607471037,0.9132875121445143,0.9058089753693098,0.8687468622789168,0.8015734870937892,0.8566514095650015,0.9287277959900072,0.8203376165899456,0.37353916947133425,0.905680739952787,0.9282146803970694,0.9325324177274467,0.7556385813816345,0.912842616772857,0.9175453903433587,0.872194724269963
0.5187343210298987,0.5204952211925812,0.4142174092662753,0.47502037164240263,0.6935705156988745,0.49913600716631884,0.47841242081676005,0.5198216293814026,0.5937109671912967,0.803386821512182,0.52377064905224,0.4273051886070591,0.9150627419203211,0.4360973660699561,0.5803209825980632,0.4239985665215202,0.4341224792573712,0.7358079591188107,0.45192762369000866,0.5811170386047622
0.3497880784854792,0.38703664707807456,0.36979781220913166,0.2896895250271444,0.745369117197135,0.4929223483355448,0.35677624280119474,0.3551380247116656,0.5650102496362919,0.8447308474339817,0.5368275215955248,0.27027295606714025,0.8302781932239994,0.39518426512410554,0.5472303820167024,0.35216689515241684,0.35649071708243774,0.6293112862057507,0.37116464139595096,0.4891315932167325
0.5049599365720717,0.5660563678192614,0.4035049009580413,0.46390434194042823,0.8052327964790974,0.5642982242878993,0.41568395809227815,0.5587923988504252,0.6226391082600407,0.9184155602726441,0.5341033052956425,0.3063840519958526,0.9208694603114761,0.5246714211563673,0.6049276002219177,0.3886587362063404,0.36052814771035074,0.7943021924118395,0.4097619837915482,0.6191118955842249
0.19263502902019228,0.26773069808317407,0.35544807606212,0.23435239781889494,0.8011762585867944,0.4997078809425866,0.33314444615780636,0.2009152573017687,0.619623916130872,0.9138021398913383,0.5263728126183996,0.2947273185158167,0.9256038921734344,0.2523012385807345,0.6324207357692362,0.3761954190408357,0.38559417269061796,0.7709385589720891,0.2463554415720551,0.4763443593545365
0.40457428804900847,0.4169288211729484,0.31421699846468765,0.41361180031282707,0.6881615629303743,0.2865926877169006,0.39579489647148614,0.35786420619493103,0.5816518119942625,0.811731111771572,0.5344985479156885,0.4123386360267705,0.9178314437727678,0.400953681795561,0.5700789682591096,0.407603848663986,0.28106830364724117,0.634523850989524,0.40441528502488155,0.48966138860320535
0.33366895125919693,0.29829726858267935,0.330818152382996,0.37190890821519423,0.6518384889651316,0.4855133099342641,0.36166386156820807,0.29915700554502034,0.6461652580957935,0.7390041207131207,0.5448893617410849,0.3560536260557739,0.9282069993165241,0.36816302113530186,0.6577002151383355,0.36821080859826877,0.3626372572776006,0.7895611839506232,0.37337348875503923,0.47927295414522203
0.24956644010753554,0.30461949086299595,0.3149766495441072,0.3034084611693526,0.8044130582052292,0.44947657954285736,0.3277731864875886,0.2966331490845001,0.5146370311249834,0.9178056656448407,0.46360378653224976,0.304091699474835,0.9249576580315605,0.3119618521599498,0.5530546255277532,0.3674057940347677,0.35366822187129715,0.7923768478911377,0.24520500807100112,0.4735954466128164
0.40066527463660934,0.43894912291306026,0.3507908151623881,0.3707514035218869,0.8038218358612115,0.40987354557661765,0.3933437569157482,0.41701640505518994,0.48180030671012397,0.9153326013175498,0.4479252112508444,0.3205516281484563,0.9166501463176033,0.39580911443346195,0.5011457762500515,0.35945735104928067,0.3815010761392673,0.6932619298720452,0.35370092391060803,0.5204110184421801
0.5618119960005205,0.5824363750486202,0.3888093917667611,0.5784255175331084,0.805911052671432,0.4821469319936282,0.5286425565142131,0.5168711536689086,0.5828804851973647,0.9187209775037618,0.5740291940478793,0.5767678020236255,0.8520336275387362,0.5635786649122287,0.5798103211964304,0.5711072943414384,0.37871183501896993,0.6821781554439041,0.5686064995145802,0.6450386532110193
0.6033569511423027,0.6363051476379459,0.5123330316115556,0.6375162373969957,0.8062745106147948,0.5092334837269299,0.6346044977696629,0.6035449273235154,0.5911699667692288,0.9215025956117205,0.4742137269413604,0.6279930506876179,0.928511841968101,0.6234391582238061,0.6289777014883351,0.6300518378535164,0.5272937544223456,0.7995645029697118,0.5024339732182362,0.6919495811488858
0.4536967066249433,0.28029357450204184,0.43771725184685273,0.45087343051682033,0.682282813384227,0.5092407956627079,0.4551635144432983,0.40503449371085964,0.5652032315894159,0.7983489863734937,0.44626941081633803,0.38422628580693396,0.929621752375144,0.41780263069269274,0.5730663160741611,0.36216481395587585,0.42947507118823414,0.6184884004837824,0.45334538188496537,0.4145513558504995
0.4623056913615295,0.4495852760629855,0.4130643174005667,0.5432085626802482,0.6573142944308358,0.49503654409077463,0.4692680156934713,0.4960735748600232,0.49541984036735265,0.7629230828035782,0.486669845601502,0.4082017509373713,0.9250159114955393,0.4227201129628271,0.539104132327137,0.43168481858564506,0.5132990162277996,0.7921435039944789,0.5370520066145835,0.5885629607492445
